image_id,class_id,class_name,class_folder,image_name,image_path,image_full_path,split,is_train,bbox_x,bbox_y,bbox_width,bbox_height
11058,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0098_180170.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0098_180170.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0098_180170.jpg,test,0,36.0,91.0,260.0,400.0
11059,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0059_180177.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0059_180177.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0059_180177.jpg,train,1,105.0,81.0,288.0,418.0
11060,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0033_180179.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0033_180179.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0033_180179.jpg,train,1,75.0,77.0,212.0,387.0
11061,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0112_180439.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0112_180439.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0112_180439.jpg,train,1,118.0,76.0,191.0,279.0
11062,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0060_180443.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0060_180443.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0060_180443.jpg,test,0,65.0,142.0,187.0,307.0
11063,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0106_180446.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0106_180446.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0106_180446.jpg,test,0,187.0,76.0,164.0,242.0
11064,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0114_180455.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0114_180455.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0114_180455.jpg,test,0,99.0,141.0,161.0,244.0
11065,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0116_179948.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0116_179948.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0116_179948.jpg,train,1,162.0,70.0,302.0,371.0
11066,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0041_180461.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0041_180461.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0041_180461.jpg,test,0,117.0,99.0,188.0,367.0
11067,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0030_180208.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0030_180208.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0030_180208.jpg,train,1,103.0,56.0,301.0,325.0
11068,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0027_179956.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0027_179956.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0027_179956.jpg,test,0,76.0,31.0,320.0,467.0
11069,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0087_179959.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0087_179959.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0087_179959.jpg,train,1,125.0,79.0,198.0,388.0
11070,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0053_179960.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0053_179960.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0053_179960.jpg,test,0,33.0,99.0,257.0,364.0
11071,188,188.Pileated_Woodpecker,188.Pileated_Woodpecker,Pileated_Woodpecker_0051_179965.jpg,188.Pileated_Woodpecker/Pileated_Woodpecker_0051_179965.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/188.Pileated_Woodpecker/Pileated_Woodpecker_0051_179965.jpg,train,1,51.0,82.0,240.0,368.0
11072,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0069_181248.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0069_181248.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0069_181248.jpg,train,1,128.0,83.0,268.0,348.0
11073,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0012_181765.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0012_181765.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0012_181765.jpg,train,1,146.0,214.0,175.0,237.0
11074,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0066_182253.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0066_182253.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0066_182253.jpg,train,1,85.0,59.0,251.0,203.0
11075,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0073_180994.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0073_180994.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0073_180994.jpg,train,1,93.0,62.0,246.0,409.0
11076,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0050_180751.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0050_180751.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0050_180751.jpg,train,1,22.0,120.0,391.0,358.0
11077,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0079_181010.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0079_181010.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0079_181010.jpg,test,0,10.0,40.0,446.0,360.0
11078,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0049_180755.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0049_180755.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0049_180755.jpg,test,0,58.0,60.0,173.0,430.0
11079,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0025_180756.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0025_180756.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0025_180756.jpg,test,0,42.0,101.0,223.0,326.0
11080,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0106_180757.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0106_180757.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0106_180757.jpg,test,0,92.0,58.0,199.0,332.0
11081,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0016_180760.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0016_180760.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0016_180760.jpg,test,0,182.0,69.0,166.0,246.0
11082,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0099_180766.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0099_180766.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0099_180766.jpg,train,1,59.0,23.0,202.0,466.0
11083,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0021_182303.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0021_182303.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0021_182303.jpg,train,1,96.0,198.0,174.0,251.0
11084,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0055_180768.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0055_180768.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0055_180768.jpg,train,1,195.0,153.0,206.0,205.0
11085,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0015_182320.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0015_182320.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0015_182320.jpg,test,0,3.0,73.0,233.0,303.0
11086,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0010_180772.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0010_180772.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0010_180772.jpg,train,1,124.0,66.0,233.0,253.0
11087,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0115_180775.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0115_180775.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0115_180775.jpg,train,1,145.0,55.0,240.0,131.0
11088,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0125_180780.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0125_180780.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0125_180780.jpg,train,1,236.0,155.0,133.0,284.0
11089,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0058_182317.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0058_182317.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0058_182317.jpg,train,1,36.0,113.0,258.0,341.0
11090,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0026_180783.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0026_180783.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0026_180783.jpg,train,1,138.0,56.0,157.0,443.0
11091,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0075_180788.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0075_180788.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0075_180788.jpg,test,0,80.0,44.0,203.0,344.0
11092,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0077_182334.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0077_182334.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0077_182334.jpg,train,1,25.0,43.0,252.0,456.0
11093,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0020_182335.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0020_182335.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0020_182335.jpg,train,1,79.0,82.0,184.0,411.0
11094,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0081_182336.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0081_182336.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0081_182336.jpg,test,0,127.0,81.0,178.0,395.0
11095,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0103_180803.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0103_180803.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0103_180803.jpg,train,1,20.0,124.0,315.0,279.0
11096,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0028_181830.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0028_181830.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0028_181830.jpg,train,1,227.0,50.0,189.0,321.0
11097,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0039_180814.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0039_180814.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0039_180814.jpg,test,0,158.0,235.0,194.0,181.0
11098,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0032_181587.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0032_181587.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0032_181587.jpg,test,0,182.0,77.0,108.0,179.0
11099,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0112_180827.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0112_180827.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0112_180827.jpg,train,1,175.0,107.0,139.0,332.0
11100,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0044_181122.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0044_181122.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0044_181122.jpg,test,0,65.0,56.0,294.0,339.0
11101,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0104_181616.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0104_181616.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0104_181616.jpg,train,1,157.0,146.0,113.0,156.0
11102,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0097_181363.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0097_181363.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0097_181363.jpg,test,0,107.0,84.0,276.0,261.0
11103,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0008_180858.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0008_180858.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0008_180858.jpg,test,0,143.0,44.0,163.0,404.0
11104,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0078_181887.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0078_181887.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0078_181887.jpg,test,0,111.0,25.0,246.0,330.0
11105,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0071_180866.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0071_180866.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0071_180866.jpg,test,0,238.0,182.0,224.0,127.0
11106,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0086_181891.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0086_181891.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0086_181891.jpg,train,1,145.0,30.0,263.0,293.0
11107,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0057_182154.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0057_182154.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0057_182154.jpg,train,1,163.0,63.0,133.0,283.0
11108,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0017_181131.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0017_181131.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0017_181131.jpg,train,1,26.0,126.0,220.0,164.0
11109,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0002_180879.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0002_180879.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0002_180879.jpg,train,1,87.0,27.0,248.0,465.0
11110,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0089_181907.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0089_181907.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0089_181907.jpg,test,0,150.0,83.0,259.0,201.0
11111,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0035_181913.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0035_181913.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0035_181913.jpg,test,0,85.0,75.0,377.0,401.0
11112,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0042_181062.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0042_181062.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0042_181062.jpg,train,1,240.0,166.0,161.0,275.0
11113,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0120_181420.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0120_181420.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0120_181420.jpg,train,1,136.0,44.0,176.0,329.0
11114,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0054_182031.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0054_182031.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0054_182031.jpg,test,0,78.0,119.0,161.0,315.0
11115,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0070_181182.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0070_181182.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0070_181182.jpg,test,0,117.0,136.0,241.0,290.0
11116,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0110_181188.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0110_181188.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0110_181188.jpg,train,1,59.0,87.0,277.0,350.0
11117,189,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,Red_Bellied_Woodpecker_0023_181958.jpg,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0023_181958.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0023_181958.jpg,test,0,98.0,88.0,221.0,286.0
